filename,mjd,rv_sci_mean_kms,rv_cal_mean_kms
EtalonEtalon_R02_20260504110001_deg0_sp.fits,61164.461770233,0.013907645649474927,0.013707215520476334
EtalonEtalon_R02_20260505050001_deg0_sp.fits,61165.211764310,0.011717615958358962,0.01322809368841851
EtalonEtalon_R02_20260505080002_deg0_sp.fits,61165.336780337,0.005885365628174585,0.006626902145768264
EtalonEtalon_R02_20260505110001_deg0_sp.fits,61165.461762201,0.004345620396625544,0.005507142357114592
EtalonEtalon_R02_20260507050001_deg0_sp.fits,61167.211763677,0.030734193017375018,0.03208891599272155
EtalonEtalon_R02_20260507080001_deg0_sp.fits,61167.336762607,0.028405405204933912,0.030168950203208013
EtalonEtalon_R02_20260507110001_deg0_sp.fits,61167.461761518,0.030584012969087686,0.03276440600117728
EtalonEtalon_R02_20260508050001_deg0_sp.fits,61168.211772740,0.03850248312453108,0.04029531915562812
EtalonEtalon_R02_20260508080001_deg0_sp.fits,61168.336771669,0.03767491030567745,0.04037705040119942
EtalonEtalon_R02_20260508110001_deg0_sp.fits,61168.461753501,0.037345456916047265,0.038285481403947205
EtalonEtalon_R02_20260509050001_deg0_sp.fits,61169.211763943,0.04182938842103092,0.042114647209204326
EtalonEtalon_R02_20260509080001_deg0_sp.fits,61169.336762867,0.038958040580601566,0.040508145337744786
EtalonEtalon_R02_20260509110001_deg0_sp.fits,61169.461761798,0.036333509145451554,0.036726888152025065
EtalonEtalon_R02_20260510050001_deg0_sp.fits,61170.211773190,0.04735718363265921,0.046493770781188944
EtalonEtalon_R02_20260510080001_deg0_sp.fits,61170.336772436,0.044213194771211946,0.04454021216369107
EtalonEtalon_R02_20260510110001_deg0_sp.fits,61170.461771650,0.043141468114974046,0.04326583525281323
