Time,"output {channel=""blue_etalon"", units=""Amps""}",seconds,days,jd,amps,sams x axis,amps,fixed refderences JD offset
1.76E+12,0.311,1763269740,20408.21458,2460995.364,0.311,-4.635666667,0.311,
1.76E+12,0.311,1763269770,20408.21493,2460995.365,0.311,-4.635319444,0.311,
1.76E+12,0.312,1763269800,20408.21528,2460995.365,0.312,-4.634972222,0.312,
1.76E+12,0.311,1763269830,20408.21563,2460995.365,0.311,-4.634625,0.311,
1.76E+12,0.313,1763269860,20408.21597,2460995.366,0.313,-4.634277778,0.313,
1.76E+12,0.312,1763269890,20408.21632,2460995.366,0.312,-4.633930556,0.312,
1.76E+12,0.312,1763269920,20408.21667,2460995.366,0.312,-4.633583333,0.312,
1.76E+12,0.312,1763269950,20408.21701,2460995.367,0.312,-4.633236111,0.312,
1.76E+12,0.311,1763269980,20408.21736,2460995.367,0.311,-4.632888889,0.311,
1.76E+12,0.312,1763270010,20408.21771,2460995.367,0.312,-4.632541667,0.312,
1.76E+12,0.311,1763270040,20408.21806,2460995.368,0.311,-4.632194445,0.311,
1.76E+12,0.313,1763270070,20408.2184,2460995.368,0.313,-4.631847222,0.313,
1.76E+12,0.313,1763270100,20408.21875,2460995.369,0.313,-4.6315,0.313,
1.76E+12,0.31,1763270130,20408.2191,2460995.369,0.31,-4.631152778,0.31,
1.76E+12,0.312,1763270160,20408.21944,2460995.369,0.312,-4.630805556,0.312,
1.76E+12,0.312,1763270190,20408.21979,2460995.37,0.312,-4.630458334,0.312,
1.76E+12,0.311,1763270220,20408.22014,2460995.37,0.311,-4.630111111,0.311,
1.76E+12,0.312,1763270250,20408.22049,2460995.37,0.312,-4.629763889,0.312,
1.76E+12,0.312,1763270280,20408.22083,2460995.371,0.312,-4.629416667,0.312,
1.76E+12,0.311,1763270310,20408.22118,2460995.371,0.311,-4.629069445,0.311,
1.76E+12,0.311,1763270340,20408.22153,2460995.371,0.311,-4.628722223,0.311,
1.76E+12,0.311,1763270370,20408.22188,2460995.372,0.311,-4.628375,0.311,
1.76E+12,0.312,1763270400,20408.22222,2460995.372,0.312,-4.628027778,0.312,
1.76E+12,0.312,1763270430,20408.22257,2460995.372,0.312,-4.627680556,0.312,
1.76E+12,0.312,1763270460,20408.22292,2460995.373,0.312,-4.627333333,0.312,
1.76E+12,0.312,1763270490,20408.22326,2460995.373,0.312,-4.626986111,0.312,
1.76E+12,0.312,1763270520,20408.22361,2460995.373,0.312,-4.626638889,0.312,
1.76E+12,0.311,1763270550,20408.22396,2460995.374,0.311,-4.626291667,0.311,
1.76E+12,0.312,1763270580,20408.22431,2460995.374,0.312,-4.625944444,0.312,
1.76E+12,0.311,1763270610,20408.22465,2460995.374,0.311,-4.625597222,0.311,
1.76E+12,0.312,1763270640,20408.225,2460995.375,0.312,-4.62525,0.312,
1.76E+12,0.311,1763270670,20408.22535,2460995.375,0.311,-4.624902778,0.311,
1.76E+12,0.311,1763270700,20408.22569,2460995.375,0.311,-4.624555556,0.311,
1.76E+12,0.311,1763270730,20408.22604,2460995.376,0.311,-4.624208333,0.311,
1.76E+12,0.311,1763270760,20408.22639,2460995.376,0.311,-4.623861111,0.311,
1.76E+12,0.311,1763270790,20408.22674,2460995.376,0.311,-4.623513889,0.311,
1.76E+12,0.312,1763270820,20408.22708,2460995.377,0.312,-4.623166667,0.312,
1.76E+12,0.311,1763270850,20408.22743,2460995.377,0.311,-4.622819445,0.311,
1.76E+12,0.312,1763270880,20408.22778,2460995.378,0.312,-4.622472222,0.312,
1.76E+12,0.312,1763270910,20408.22813,2460995.378,0.312,-4.622125,0.312,
1.76E+12,0.312,1763270940,20408.22847,2460995.378,0.312,-4.621777778,0.312,
1.76E+12,0.312,1763270970,20408.22882,2460995.379,0.312,-4.621430556,0.312,
1.76E+12,0.312,1763271000,20408.22917,2460995.379,0.312,-4.621083334,0.312,
1.76E+12,0.312,1763271030,20408.22951,2460995.379,0.312,-4.620736111,0.312,
1.76E+12,0.312,1763271060,20408.22986,2460995.38,0.312,-4.620388889,0.312,
1.76E+12,0.311,1763271090,20408.23021,2460995.38,0.311,-4.620041667,0.311,
1.76E+12,0.312,1763271120,20408.23056,2460995.38,0.312,-4.619694444,0.312,
1.76E+12,0.311,1763271150,20408.2309,2460995.381,0.311,-4.619347222,0.311,
1.76E+12,0.313,1763271180,20408.23125,2460995.381,0.313,-4.619,0.313,
1.76E+12,0.312,1763271210,20408.2316,2460995.381,0.312,-4.618652778,0.312,
1.76E+12,0.312,1763271240,20408.23194,2460995.382,0.312,-4.618305556,0.312,
1.76E+12,0.312,1763271270,20408.23229,2460995.382,0.312,-4.617958333,0.312,
1.76E+12,0.312,1763271300,20408.23264,2460995.382,0.312,-4.617611111,0.312,
1.76E+12,0.311,1763271330,20408.23299,2460995.383,0.311,-4.617263889,0.311,
1.76E+12,0.311,1763271360,20408.23333,2460995.383,0.311,-4.616916667,0.311,
1.76E+12,0.314,1763271390,20408.23368,2460995.383,0.314,-4.616569445,0.314,
1.76E+12,0.312,1763271420,20408.23403,2460995.384,0.312,-4.616222222,0.312,
1.76E+12,0.311,1763271450,20408.23438,2460995.384,0.311,-4.615875,0.311,
1.76E+12,0.312,1763271480,20408.23472,2460995.384,0.312,-4.615527778,0.312,
1.76E+12,0.311,1763271510,20408.23507,2460995.385,0.311,-4.615180556,0.311,
1.76E+12,0.312,1763271540,20408.23542,2460995.385,0.312,-4.614833334,0.312,
1.76E+12,0.311,1763271570,20408.23576,2460995.386,0.311,-4.614486111,0.311,
1.76E+12,0.312,1763271600,20408.23611,2460995.386,0.312,-4.614138889,0.312,
1.76E+12,0.312,1763271630,20408.23646,2460995.386,0.312,-4.613791667,0.312,
1.76E+12,0.312,1763271660,20408.23681,2460995.387,0.312,-4.613444445,0.312,
1.76E+12,0.312,1763271690,20408.23715,2460995.387,0.312,-4.613097223,0.312,
1.76E+12,0.313,1763271720,20408.2375,2460995.387,0.313,-4.61275,0.313,
1.76E+12,0.313,1763271750,20408.23785,2460995.388,0.313,-4.612402778,0.313,
1.76E+12,0.311,1763271780,20408.23819,2460995.388,0.311,-4.612055556,0.311,
1.76E+12,0.313,1763271810,20408.23854,2460995.388,0.313,-4.611708333,0.313,
1.76E+12,0.312,1763271840,20408.23889,2460995.389,0.312,-4.611361111,0.312,
1.76E+12,0.313,1763271870,20408.23924,2460995.389,0.313,-4.611013889,0.313,
1.76E+12,0.311,1763271900,20408.23958,2460995.389,0.311,-4.610666667,0.311,
1.76E+12,0.312,1763271930,20408.23993,2460995.39,0.312,-4.610319444,0.312,
1.76E+12,0.312,1763271960,20408.24028,2460995.39,0.312,-4.609972222,0.312,
1.76E+12,0.314,1763271990,20408.24063,2460995.39,0.314,-4.609625,0.314,
1.76E+12,0.312,1763272020,20408.24097,2460995.391,0.312,-4.609277778,0.312,
1.76E+12,0.313,1763272050,20408.24132,2460995.391,0.313,-4.608930556,0.313,
1.76E+12,0.313,1763272080,20408.24167,2460995.391,0.313,-4.608583333,0.313,
1.76E+12,0.313,1763272110,20408.24201,2460995.392,0.313,-4.608236111,0.313,
1.76E+12,0.313,1763272140,20408.24236,2460995.392,0.313,-4.607888889,0.313,
1.76E+12,0.311,1763272170,20408.24271,2460995.392,0.311,-4.607541667,0.311,
1.76E+12,0.313,1763272200,20408.24306,2460995.393,0.313,-4.607194445,0.313,
1.76E+12,0.312,1763272230,20408.2434,2460995.393,0.312,-4.606847222,0.312,
1.76E+12,0.313,1763272260,20408.24375,2460995.394,0.313,-4.6065,0.313,
1.76E+12,0.312,1763272290,20408.2441,2460995.394,0.312,-4.606152778,0.312,
1.76E+12,0.314,1763272320,20408.24444,2460995.394,0.314,-4.605805556,0.314,
1.76E+12,0.311,1763272350,20408.24479,2460995.395,0.311,-4.605458334,0.311,
1.76E+12,0.312,1763272380,20408.24514,2460995.395,0.312,-4.605111111,0.312,
1.76E+12,0.312,1763272410,20408.24549,2460995.395,0.312,-4.604763889,0.312,
1.76E+12,0.313,1763272440,20408.24583,2460995.396,0.313,-4.604416667,0.313,
1.76E+12,0.313,1763272470,20408.24618,2460995.396,0.313,-4.604069444,0.313,
1.76E+12,0.313,1763272500,20408.24653,2460995.396,0.313,-4.603722222,0.313,
1.76E+12,0.312,1763272530,20408.24688,2460995.397,0.312,-4.603375,0.312,
1.76E+12,0.313,1763272560,20408.24722,2460995.397,0.313,-4.603027778,0.313,
1.76E+12,0.313,1763272590,20408.24757,2460995.397,0.313,-4.602680556,0.313,
1.76E+12,0.313,1763272620,20408.24792,2460995.398,0.313,-4.602333333,0.313,
1.76E+12,0.313,1763272650,20408.24826,2460995.398,0.313,-4.601986111,0.313,
1.76E+12,0.312,1763272680,20408.24861,2460995.398,0.312,-4.601638889,0.312,
1.76E+12,0.313,1763272710,20408.24896,2460995.399,0.313,-4.601291667,0.313,
1.76E+12,0.313,1763272740,20408.24931,2460995.399,0.313,-4.600944445,0.313,
1.76E+12,0.312,1763272770,20408.24965,2460995.399,0.312,-4.600597222,0.312,
1.76E+12,0.313,1763272800,20408.25,2460995.4,0.313,-4.60025,0.313,
1.76E+12,0.311,1763272830,20408.25035,2460995.4,0.311,-4.599902778,0.311,
1.76E+12,0.314,1763272860,20408.25069,2460995.4,0.314,-4.599555556,0.314,
1.76E+12,0.312,1763272890,20408.25104,2460995.401,0.312,-4.599208334,0.312,
1.76E+12,0.312,1763272920,20408.25139,2460995.401,0.312,-4.598861111,0.312,
1.76E+12,0.312,1763272950,20408.25174,2460995.401,0.312,-4.598513889,0.312,
1.76E+12,0.312,1763272980,20408.25208,2460995.402,0.312,-4.598166667,0.312,
1.76E+12,0.313,1763273010,20408.25243,2460995.402,0.313,-4.597819445,0.313,
1.76E+12,0.314,1763273040,20408.25278,2460995.403,0.314,-4.597472223,0.314,
1.76E+12,0.313,1763273070,20408.25313,2460995.403,0.313,-4.597125,0.313,
1.76E+12,0.313,1763273100,20408.25347,2460995.403,0.313,-4.596777778,0.313,
1.76E+12,0.312,1763273130,20408.25382,2460995.404,0.312,-4.596430556,0.312,
1.76E+12,0.313,1763273160,20408.25417,2460995.404,0.313,-4.596083333,0.313,
1.76E+12,0.314,1763273190,20408.25451,2460995.404,0.314,-4.595736111,0.314,
1.76E+12,0.312,1763273220,20408.25486,2460995.405,0.312,-4.595388889,0.312,
1.76E+12,0.313,1763273250,20408.25521,2460995.405,0.313,-4.595041667,0.313,
1.76E+12,0.312,1763273280,20408.25556,2460995.405,0.312,-4.594694444,0.312,
1.76E+12,0.314,1763273310,20408.2559,2460995.406,0.314,-4.594347222,0.314,
1.76E+12,0.314,1763273340,20408.25625,2460995.406,0.314,-4.594,0.314,
1.76E+12,0.312,1763273370,20408.2566,2460995.406,0.312,-4.593652778,0.312,
1.76E+12,0.312,1763273400,20408.25694,2460995.407,0.312,-4.593305556,0.312,
1.76E+12,0.314,1763273430,20408.25729,2460995.407,0.314,-4.592958333,0.314,
1.76E+12,0.314,1763273460,20408.25764,2460995.407,0.314,-4.592611111,0.314,
1.76E+12,0.312,1763273490,20408.25799,2460995.408,0.312,-4.592263889,0.312,
1.76E+12,0.312,1763273520,20408.25833,2460995.408,0.312,-4.591916667,0.312,
1.76E+12,0.312,1763273550,20408.25868,2460995.408,0.312,-4.591569445,0.312,
1.76E+12,0.313,1763273580,20408.25903,2460995.409,0.313,-4.591222222,0.313,
1.76E+12,0.314,1763273610,20408.25938,2460995.409,0.314,-4.590875,0.314,
1.76E+12,0.313,1763273640,20408.25972,2460995.409,0.313,-4.590527778,0.313,
1.76E+12,0.313,1763273670,20408.26007,2460995.41,0.313,-4.590180556,0.313,
1.76E+12,0.313,1763273700,20408.26042,2460995.41,0.313,-4.589833334,0.313,
1.76E+12,0.313,1763273730,20408.26076,2460995.411,0.313,-4.589486111,0.313,
1.76E+12,0.313,1763273760,20408.26111,2460995.411,0.313,-4.589138889,0.313,
1.76E+12,0.312,1763273790,20408.26146,2460995.411,0.312,-4.588791667,0.312,
1.76E+12,0.311,1763273820,20408.26181,2460995.412,0.311,-4.588444444,0.311,
1.76E+12,0.314,1763273850,20408.26215,2460995.412,0.314,-4.588097222,0.314,
1.76E+12,0.315,1763273880,20408.2625,2460995.412,0.315,-4.58775,0.315,
1.76E+12,0.313,1763273910,20408.26285,2460995.413,0.313,-4.587402778,0.313,
1.76E+12,0.313,1763273940,20408.26319,2460995.413,0.313,-4.587055556,0.313,
1.76E+12,0.313,1763273970,20408.26354,2460995.413,0.313,-4.586708333,0.313,
1.76E+12,0.313,1763274000,20408.26389,2460995.414,0.313,-4.586361111,0.313,
1.76E+12,0.313,1763274030,20408.26424,2460995.414,0.313,-4.586013889,0.313,
1.76E+12,0.313,1763274060,20408.26458,2460995.414,0.313,-4.585666667,0.313,
1.76E+12,0.313,1763274090,20408.26493,2460995.415,0.313,-4.585319445,0.313,
1.76E+12,0.312,1763274120,20408.26528,2460995.415,0.312,-4.584972222,0.312,
1.76E+12,0.314,1763274150,20408.26563,2460995.415,0.314,-4.584625,0.314,
1.76E+12,0.313,1763274180,20408.26597,2460995.416,0.313,-4.584277778,0.313,
1.76E+12,0.314,1763274210,20408.26632,2460995.416,0.314,-4.583930556,0.314,
1.76E+12,0.313,1763274240,20408.26667,2460995.416,0.313,-4.583583334,0.313,
1.76E+12,0.314,1763274270,20408.26701,2460995.417,0.314,-4.583236111,0.314,
1.76E+12,0.313,1763274300,20408.26736,2460995.417,0.313,-4.582888889,0.313,
1.76E+12,0.314,1763274330,20408.26771,2460995.417,0.314,-4.582541667,0.314,
1.76E+12,0.313,1763274360,20408.26806,2460995.418,0.313,-4.582194445,0.313,
1.76E+12,0.312,1763274390,20408.2684,2460995.418,0.312,-4.581847223,0.312,
1.76E+12,0.313,1763274420,20408.26875,2460995.419,0.313,-4.5815,0.313,
1.76E+12,0.314,1763274450,20408.2691,2460995.419,0.314,-4.581152778,0.314,
1.76E+12,0.314,1763274480,20408.26944,2460995.419,0.314,-4.580805556,0.314,
1.76E+12,0.314,1763274510,20408.26979,2460995.42,0.314,-4.580458333,0.314,
1.76E+12,0.314,1763274540,20408.27014,2460995.42,0.314,-4.580111111,0.314,
1.76E+12,0.314,1763274570,20408.27049,2460995.42,0.314,-4.579763889,0.314,
1.76E+12,0.313,1763274600,20408.27083,2460995.421,0.313,-4.579416667,0.313,
1.76E+12,0.314,1763274630,20408.27118,2460995.421,0.314,-4.579069444,0.314,
1.76E+12,0.313,1763274660,20408.27153,2460995.421,0.313,-4.578722222,0.313,
1.76E+12,0.314,1763274690,20408.27188,2460995.422,0.314,-4.578375,0.314,
1.76E+12,0.314,1763274720,20408.27222,2460995.422,0.314,-4.578027778,0.314,
1.76E+12,0.314,1763274750,20408.27257,2460995.422,0.314,-4.577680556,0.314,
1.76E+12,0.313,1763274780,20408.27292,2460995.423,0.313,-4.577333333,0.313,
1.76E+12,0.313,1763274810,20408.27326,2460995.423,0.313,-4.576986111,0.313,
1.76E+12,0.313,1763274840,20408.27361,2460995.423,0.313,-4.576638889,0.313,
1.76E+12,0.313,1763274870,20408.27396,2460995.424,0.313,-4.576291667,0.313,
1.76E+12,0.313,1763274900,20408.27431,2460995.424,0.313,-4.575944445,0.313,
1.76E+12,0.314,1763274930,20408.27465,2460995.424,0.314,-4.575597222,0.314,
1.76E+12,0.313,1763274960,20408.275,2460995.425,0.313,-4.57525,0.313,
1.76E+12,0.313,1763274990,20408.27535,2460995.425,0.313,-4.574902778,0.313,
1.76E+12,0.313,1763275020,20408.27569,2460995.425,0.313,-4.574555556,0.313,
1.76E+12,0.314,1763275050,20408.27604,2460995.426,0.314,-4.574208334,0.314,
1.76E+12,0.313,1763275080,20408.27639,2460995.426,0.313,-4.573861111,0.313,
1.76E+12,0.314,1763275110,20408.27674,2460995.426,0.314,-4.573513889,0.314,
1.76E+12,0.313,1763275140,20408.27708,2460995.427,0.313,-4.573166667,0.313,
1.76E+12,0.313,1763275170,20408.27743,2460995.427,0.313,-4.572819444,0.313,
1.76E+12,0.314,1763275200,20408.27778,2460995.428,0.314,-4.572472222,0.314,
1.76E+12,0.312,1763275230,20408.27813,2460995.428,0.312,-4.572125,0.312,
1.76E+12,0.312,1763275260,20408.27847,2460995.428,0.312,-4.571777778,0.312,
1.76E+12,0.313,1763275290,20408.27882,2460995.429,0.313,-4.571430556,0.313,
1.76E+12,0.313,1763275320,20408.27917,2460995.429,0.313,-4.571083333,0.313,
1.76E+12,0.313,1763275350,20408.27951,2460995.429,0.313,-4.570736111,0.313,
1.76E+12,0.312,1763275380,20408.27986,2460995.43,0.312,-4.570388889,0.312,
1.76E+12,0.314,1763275410,20408.28021,2460995.43,0.314,-4.570041667,0.314,
1.76E+12,0.314,1763275440,20408.28056,2460995.43,0.314,-4.569694445,0.314,
1.76E+12,0.313,1763275470,20408.2809,2460995.431,0.313,-4.569347222,0.313,
1.76E+12,0.314,1763275500,20408.28125,2460995.431,0.314,-4.569,0.314,
1.76E+12,0.313,1763275530,20408.2816,2460995.431,0.313,-4.568652778,0.313,
1.76E+12,0.314,1763275560,20408.28194,2460995.432,0.314,-4.568305556,0.314,
1.76E+12,0.313,1763275590,20408.28229,2460995.432,0.313,-4.567958334,0.313,
1.76E+12,0.314,1763275620,20408.28264,2460995.432,0.314,-4.567611111,0.314,
1.76E+12,0.314,1763275650,20408.28299,2460995.433,0.314,-4.567263889,0.314,
1.76E+12,0.313,1763275680,20408.28333,2460995.433,0.313,-4.566916667,0.313,
1.76E+12,0.315,1763275710,20408.28368,2460995.433,0.315,-4.566569445,0.315,
1.76E+12,0.313,1763275740,20408.28403,2460995.434,0.313,-4.566222223,0.313,
1.76E+12,0.313,1763275770,20408.28438,2460995.434,0.313,-4.565875,0.313,
1.76E+12,0.313,1763275800,20408.28472,2460995.434,0.313,-4.565527778,0.313,
1.76E+12,0.314,1763275830,20408.28507,2460995.435,0.314,-4.565180556,0.314,
1.76E+12,0.314,1763275860,20408.28542,2460995.435,0.314,-4.564833333,0.314,
1.76E+12,0.314,1763275890,20408.28576,2460995.436,0.314,-4.564486111,0.314,
1.76E+12,0.314,1763275920,20408.28611,2460995.436,0.314,-4.564138889,0.314,
1.76E+12,0.313,1763275950,20408.28646,2460995.436,0.313,-4.563791667,0.313,
1.76E+12,0.313,1763275980,20408.28681,2460995.437,0.313,-4.563444444,0.313,
1.76E+12,0.314,1763276010,20408.28715,2460995.437,0.314,-4.563097222,0.314,
1.76E+12,0.315,1763276040,20408.2875,2460995.437,0.315,-4.56275,0.315,
1.76E+12,0.315,1763276070,20408.28785,2460995.438,0.315,-4.562402778,0.315,
1.76E+12,0.315,1763276100,20408.28819,2460995.438,0.315,-4.562055556,0.315,
1.76E+12,0.315,1763276130,20408.28854,2460995.438,0.315,-4.561708333,0.315,
1.76E+12,0.314,1763276160,20408.28889,2460995.439,0.314,-4.561361111,0.314,
1.76E+12,0.313,1763276190,20408.28924,2460995.439,0.313,-4.561013889,0.313,
1.76E+12,0.314,1763276220,20408.28958,2460995.439,0.314,-4.560666667,0.314,
1.76E+12,0.314,1763276250,20408.28993,2460995.44,0.314,-4.560319445,0.314,
1.76E+12,0.313,1763276280,20408.29028,2460995.44,0.313,-4.559972222,0.313,
1.76E+12,0.313,1763276310,20408.29063,2460995.44,0.313,-4.559625,0.313,
1.76E+12,0.314,1763276340,20408.29097,2460995.441,0.314,-4.559277778,0.314,
1.76E+12,0.314,1763276370,20408.29132,2460995.441,0.314,-4.558930556,0.314,
1.76E+12,0.314,1763276400,20408.29167,2460995.441,0.314,-4.558583334,0.314,
1.76E+12,0.315,1763276430,20408.29201,2460995.442,0.315,-4.558236111,0.315,
1.76E+12,0.313,1763276460,20408.29236,2460995.442,0.313,-4.557888889,0.313,
1.76E+12,0.314,1763276490,20408.29271,2460995.442,0.314,-4.557541667,0.314,
1.76E+12,0.314,1763276520,20408.29306,2460995.443,0.314,-4.557194444,0.314,
1.76E+12,0.313,1763276550,20408.2934,2460995.443,0.313,-4.556847222,0.313,
1.76E+12,0.313,1763276580,20408.29375,2460995.444,0.313,-4.5565,0.313,
1.76E+12,0.313,1763276610,20408.2941,2460995.444,0.313,-4.556152778,0.313,
1.76E+12,0.313,1763276640,20408.29444,2460995.444,0.313,-4.555805556,0.313,
1.76E+12,0.314,1763276670,20408.29479,2460995.445,0.314,-4.555458333,0.314,
1.76E+12,0.314,1763276700,20408.29514,2460995.445,0.314,-4.555111111,0.314,
1.76E+12,0.314,1763276730,20408.29549,2460995.445,0.314,-4.554763889,0.314,
1.76E+12,0.314,1763276760,20408.29583,2460995.446,0.314,-4.554416667,0.314,
1.76E+12,0.315,1763276790,20408.29618,2460995.446,0.315,-4.554069445,0.315,
1.76E+12,0.313,1763276820,20408.29653,2460995.446,0.313,-4.553722222,0.313,
1.76E+12,0.313,1763276850,20408.29688,2460995.447,0.313,-4.553375,0.313,
1.76E+12,0.313,1763276880,20408.29722,2460995.447,0.313,-4.553027778,0.313,
1.76E+12,0.314,1763276910,20408.29757,2460995.447,0.314,-4.552680556,0.314,
1.76E+12,0.313,1763276940,20408.29792,2460995.448,0.313,-4.552333334,0.313,
1.76E+12,0.313,1763276970,20408.29826,2460995.448,0.313,-4.551986111,0.313,
1.76E+12,0.313,1763277000,20408.29861,2460995.448,0.313,-4.551638889,0.313,
1.76E+12,0.315,1763277030,20408.29896,2460995.449,0.315,-4.551291667,0.315,
1.76E+12,0.314,1763277060,20408.29931,2460995.449,0.314,-4.550944445,0.314,
1.76E+12,0.314,1763277090,20408.29965,2460995.449,0.314,-4.550597223,0.314,
1.76E+12,0.314,1763277120,20408.3,2460995.45,0.314,-4.55025,0.314,
1.76E+12,0.314,1763277150,20408.30035,2460995.45,0.314,-4.549902778,0.314,
1.76E+12,0.314,1763277180,20408.30069,2460995.45,0.314,-4.549555556,0.314,
1.76E+12,0.316,1763277210,20408.30104,2460995.451,0.316,-4.549208333,0.316,
1.76E+12,0.314,1763277240,20408.30139,2460995.451,0.314,-4.548861111,0.314,
1.76E+12,0.314,1763277270,20408.30174,2460995.451,0.314,-4.548513889,0.314,
1.76E+12,0.315,1763277300,20408.30208,2460995.452,0.315,-4.548166667,0.315,
1.76E+12,0.315,1763277330,20408.30243,2460995.452,0.315,-4.547819444,0.315,
1.76E+12,0.313,1763277360,20408.30278,2460995.453,0.313,-4.547472222,0.313,
1.76E+12,0.314,1763277390,20408.30313,2460995.453,0.314,-4.547125,0.314,
1.76E+12,0.314,1763277420,20408.30347,2460995.453,0.314,-4.546777778,0.314,
1.76E+12,0.313,1763277450,20408.30382,2460995.454,0.313,-4.546430556,0.313,
1.76E+12,0.316,1763277480,20408.30417,2460995.454,0.316,-4.546083333,0.316,
1.76E+12,0.315,1763277510,20408.30451,2460995.454,0.315,-4.545736111,0.315,
1.76E+12,0.314,1763277540,20408.30486,2460995.455,0.314,-4.545388889,0.314,
1.76E+12,0.315,1763277570,20408.30521,2460995.455,0.315,-4.545041667,0.315,
1.76E+12,0.315,1763277600,20408.30556,2460995.455,0.315,-4.544694445,0.315,
1.76E+12,0.314,1763277630,20408.3059,2460995.456,0.314,-4.544347222,0.314,
1.76E+12,0.314,1763277660,20408.30625,2460995.456,0.314,-4.544,0.314,
1.76E+12,0.314,1763277690,20408.3066,2460995.456,0.314,-4.543652778,0.314,
1.76E+12,0.313,1763277720,20408.30694,2460995.457,0.313,-4.543305556,0.313,
1.76E+12,0.314,1763277750,20408.30729,2460995.457,0.314,-4.542958334,0.314,
1.76E+12,0.314,1763277780,20408.30764,2460995.457,0.314,-4.542611111,0.314,
1.76E+12,0.313,1763277810,20408.30799,2460995.458,0.313,-4.542263889,0.313,
1.76E+12,0.314,1763277840,20408.30833,2460995.458,0.314,-4.541916667,0.314,
1.76E+12,0.314,1763277870,20408.30868,2460995.458,0.314,-4.541569444,0.314,
1.76E+12,0.315,1763277900,20408.30903,2460995.459,0.315,-4.541222222,0.315,
1.76E+12,0.316,1763277930,20408.30938,2460995.459,0.316,-4.540875,0.316,
1.76E+12,0.314,1763277960,20408.30972,2460995.459,0.314,-4.540527778,0.314,
1.76E+12,0.315,1763277990,20408.31007,2460995.46,0.315,-4.540180556,0.315,
1.76E+12,0.315,1763278020,20408.31042,2460995.46,0.315,-4.539833333,0.315,
1.76E+12,0.314,1763278050,20408.31076,2460995.461,0.314,-4.539486111,0.314,
1.76E+12,0.315,1763278080,20408.31111,2460995.461,0.315,-4.539138889,0.315,
1.76E+12,0.314,1763278110,20408.31146,2460995.461,0.314,-4.538791667,0.314,
